membership_id,team_id,user_id,joined_at,membership_status,is_admin,share_recovery,share_strain,share_sleep
tm001048,team038,u003308,2023-04-14 00:00:00,active,False,False,True,True
tm001049,team038,u002064,2023-04-19 00:00:00,active,False,True,True,True
tm001050,team038,u002674,2023-06-25 00:00:00,active,False,True,True,True
tm001051,team038,u002374,2023-04-14 00:00:00,active,True,True,True,False
tm001052,team038,u001812,2023-03-30 00:00:00,active,False,True,True,False
tm001053,team038,u000320,2023-06-26 00:00:00,active,False,True,True,False
tm001054,team038,u000218,2023-05-27 00:00:00,active,False,True,True,True
tm001055,team038,u000863,2023-05-19 00:00:00,active,False,True,True,True
tm001056,team038,u000530,2023-06-27 00:00:00,active,False,False,True,False
tm001057,team038,u002034,2023-05-11 00:00:00,active,False,True,True,False
tm001058,team038,u001141,2023-04-09 00:00:00,active,False,True,False,True
tm001059,team038,u001124,2023-05-26 00:00:00,active,False,True,True,True
tm001060,team038,u000811,2023-04-16 00:00:00,active,False,False,True,True
tm001061,team038,u001216,2023-06-21 00:00:00,active,False,True,True,True
tm001062,team038,u003534,2023-04-29 00:00:00,active,False,True,True,True
tm001063,team039,u002988,2023-05-28 00:00:00,active,True,True,True,False
tm001064,team039,u004407,2023-06-28 00:00:00,active,False,True,True,True
tm001065,team039,u001441,2023-06-17 00:00:00,active,False,True,False,True
tm001066,team039,u001295,2023-06-04 00:00:00,active,False,True,True,False
tm001067,team039,u000239,2023-06-21 00:00:00,active,False,True,True,True
tm001068,team040,u001267,2023-05-05 00:00:00,active,True,True,True,True
tm001069,team040,u003610,2023-06-10 00:00:00,active,False,True,True,False
tm001070,team040,u001201,2023-06-05 00:00:00,active,False,True,True,True
tm001071,team040,u001790,2023-05-05 00:00:00,active,False,True,True,True
tm001072,team040,u003768,2023-06-11 00:00:00,active,False,True,False,False
tm001073,team040,u001477,2023-05-05 00:00:00,active,False,True,False,True
tm001074,team040,u003207,2023-06-06 00:00:00,active,True,True,True,False
tm001075,team040,u003092,2023-06-26 00:00:00,active,True,True,True,False
tm001076,team040,u001130,2023-06-18 00:00:00,active,False,True,True,True
tm001077,team040,u003790,2023-06-15 00:00:00,active,False,True,True,True
tm001078,team040,u001610,2023-06-03 00:00:00,active,False,True,True,True
tm001079,team040,u002969,2023-06-23 00:00:00,active,False,True,True,False
tm001080,team040,u002234,2023-06-14 00:00:00,active,False,True,True,True
tm001081,team040,u001676,2023-06-18 00:00:00,active,False,True,True,True
tm001082,team040,u002781,2023-06-13 00:00:00,active,False,True,True,True
tm001083,team040,u001055,2023-06-30 00:00:00,active,False,True,True,False
tm001084,team040,u000266,2023-05-28 00:00:00,active,False,True,True,True
tm001085,team040,u004709,2023-05-28 00:00:00,active,False,True,True,True
tm001086,team040,u000495,2023-06-23 00:00:00,active,False,False,True,True
tm001087,team040,u002323,2023-06-04 00:00:00,active,False,True,True,True
tm001088,team040,u001131,2023-06-22 00:00:00,active,False,True,True,True
tm001089,team040,u000922,2023-06-17 00:00:00,active,False,True,True,True
tm001090,team040,u003854,2023-06-06 00:00:00,active,False,True,True,True
tm001091,team040,u003797,2023-06-08 00:00:00,active,False,True,True,True
tm001092,team040,u003465,2023-06-18 00:00:00,active,False,True,True,False
tm001093,team040,u001420,2023-06-03 00:00:00,active,True,True,True,False
tm001094,team040,u002844,2023-05-09 00:00:00,active,False,True,True,True
tm001095,team040,u001821,2023-06-29 00:00:00,active,False,False,True,True
tm001096,team040,u002444,2023-06-17 00:00:00,active,False,True,True,True
tm001097,team040,u005000,2023-06-15 00:00:00,active,True,True,True,False
tm001098,team040,u001299,2023-06-27 00:00:00,active,False,True,True,True
tm001099,team040,u001410,2023-06-15 00:00:00,active,False,True,True,True
tm001100,team041,u002033,2023-05-24 00:00:00,active,True,True,True,True
tm001101,team041,u004502,2023-06-09 00:00:00,active,False,True,True,True
tm001102,team041,u003654,2023-06-15 00:00:00,active,False,True,False,True
tm001103,team041,u003758,2023-05-31 00:00:00,active,False,True,True,True
tm001104,team041,u002496,2023-06-22 00:00:00,active,False,True,False,True
tm001105,team041,u004656,2023-06-25 00:00:00,active,False,True,True,True
tm001106,team041,u001084,2023-06-29 00:00:00,active,False,True,True,False
tm001107,team041,u002515,2023-06-14 00:00:00,active,False,True,False,True
tm001108,team041,u001410,2023-06-28 00:00:00,active,False,True,True,True
tm001109,team041,u002134,2023-06-15 00:00:00,active,True,True,True,True
tm001110,team041,u001861,2023-06-07 00:00:00,active,False,True,True,True
tm001111,team041,u003973,2023-06-21 00:00:00,active,False,False,False,True
tm001112,team041,u003052,2023-06-24 00:00:00,active,False,True,False,False
tm001113,team041,u002365,2023-06-16 00:00:00,active,False,True,True,True
tm001114,team041,u000390,2023-05-24 00:00:00,active,False,True,False,False
tm001115,team041,u001219,2023-05-29 00:00:00,active,False,True,True,True
tm001116,team041,u002898,2023-06-21 00:00:00,active,False,True,False,True
tm001117,team041,u002334,2023-06-19 00:00:00,active,False,True,True,True
tm001118,team041,u003741,2023-06-23 00:00:00,active,False,True,True,False
tm001119,team041,u001366,2023-06-30 00:00:00,active,False,True,True,False
tm001120,team041,u001321,2023-06-19 00:00:00,active,False,True,True,False
tm001121,team041,u004394,2023-06-05 00:00:00,active,False,True,True,True
tm001122,team041,u002341,2023-06-12 00:00:00,active,False,True,True,True
tm001123,team041,u001497,2023-05-25 00:00:00,active,False,True,True,True
tm001124,team041,u001440,2023-06-23 00:00:00,active,False,True,True,True
tm001125,team041,u001261,2023-06-08 00:00:00,active,True,True,True,False
tm001126,team041,u001324,2023-06-16 00:00:00,active,False,True,True,True
tm001127,team041,u001952,2023-06-23 00:00:00,active,False,True,True,True
tm001128,team041,u000961,2023-05-25 00:00:00,active,False,True,True,True
tm001129,team041,u000340,2023-06-01 00:00:00,active,False,True,True,True
tm001130,team041,u002598,2023-06-15 00:00:00,active,True,True,True,True
tm001131,team041,u004716,2023-06-05 00:00:00,active,False,True,True,False
tm001132,team041,u001040,2023-06-27 00:00:00,active,False,True,True,False
tm001133,team041,u003618,2023-06-10 00:00:00,active,False,True,True,True
tm001134,team042,u001635,2023-03-12 00:00:00,active,True,True,True,True
tm001135,team042,u004465,2023-03-14 00:00:00,active,False,True,True,False
tm001136,team042,u000794,2023-05-27 00:00:00,active,False,False,True,True
tm001137,team042,u000070,2023-06-15 00:00:00,active,False,True,True,True
tm001138,team042,u000750,2023-04-10 00:00:00,active,False,True,False,True
tm001139,team042,u002816,2023-06-17 00:00:00,active,False,True,True,False
tm001140,team042,u001528,2023-03-17 00:00:00,active,False,True,True,True
tm001141,team042,u002021,2023-05-11 00:00:00,active,False,True,True,True
tm001142,team042,u004218,2023-06-16 00:00:00,active,True,True,True,True
tm001143,team042,u002646,2023-04-06 00:00:00,active,False,True,True,False
tm001144,team042,u002232,2023-04-16 00:00:00,active,False,True,True,True
tm001145,team042,u001832,2023-06-13 00:00:00,active,False,True,True,False
tm001146,team042,u004987,2023-06-17 00:00:00,active,True,True,True,True
tm001147,team042,u004935,2023-06-16 00:00:00,active,False,False,True,True
tm001148,team042,u000889,2023-05-15 00:00:00,active,False,True,True,True
tm001149,team042,u000559,2023-06-06 00:00:00,active,False,True,True,True
tm001150,team042,u001179,2023-04-08 00:00:00,active,False,True,True,True
tm001151,team042,u000848,2023-05-10 00:00:00,active,False,True,True,True
tm001152,team042,u002742,2023-05-22 00:00:00,active,False,True,True,True
tm001153,team042,u001196,2023-05-09 00:00:00,active,False,True,False,True
tm001154,team042,u004510,2023-05-21 00:00:00,active,False,False,True,False
tm001155,team042,u001016,2023-06-27 00:00:00,active,False,True,True,True
tm001156,team042,u004305,2023-06-06 00:00:00,active,False,True,True,True
tm001157,team042,u004867,2023-03-22 00:00:00,active,False,True,True,False
tm001158,team042,u003022,2023-06-14 00:00:00,active,False,False,True,False
tm001159,team042,u003315,2023-04-24 00:00:00,active,False,True,True,True
tm001160,team042,u003723,2023-05-05 00:00:00,active,False,True,True,True
tm001161,team042,u004509,2023-04-15 00:00:00,active,False,True,False,True
tm001162,team042,u002853,2023-06-05 00:00:00,active,False,True,True,True
tm001163,team042,u004595,2023-06-18 00:00:00,active,False,True,True,True
tm001164,team042,u002885,2023-03-29 00:00:00,active,True,True,True,True
tm001165,team042,u003854,2023-03-15 00:00:00,active,False,True,True,True
tm001166,team042,u002985,2023-05-30 00:00:00,active,False,True,True,True
tm001167,team042,u003793,2023-05-14 00:00:00,active,False,True,True,True
tm001168,team042,u004100,2023-04-14 00:00:00,active,False,True,True,True
tm001169,team042,u004348,2023-06-17 00:00:00,active,True,True,False,True
tm001170,team042,u000624,2023-04-21 00:00:00,active,False,True,True,True
tm001171,team042,u002257,2023-06-04 00:00:00,active,False,True,True,True
tm001172,team042,u002513,2023-03-29 00:00:00,active,False,True,True,True
tm001173,team042,u004962,2023-05-13 00:00:00,active,False,True,True,True
tm001174,team042,u000424,2023-06-29 00:00:00,active,False,True,True,True
tm001175,team042,u000639,2023-04-29 00:00:00,active,False,True,False,True
tm001176,team042,u004439,2023-03-15 00:00:00,active,False,True,True,False
tm001177,team042,u000722,2023-05-25 00:00:00,active,True,True,True,True
tm001178,team043,u001726,2023-04-01 00:00:00,active,False,True,True,True
tm001179,team043,u004966,2023-05-23 00:00:00,active,False,True,True,True
tm001180,team043,u001785,2023-05-14 00:00:00,active,False,True,False,True
tm001181,team043,u002065,2023-05-27 00:00:00,active,False,True,True,True
tm001182,team043,u001755,2023-06-30 00:00:00,active,False,True,True,False
tm001183,team043,u000279,2023-04-01 00:00:00,active,False,True,True,True
tm001184,team043,u003315,2023-05-13 00:00:00,active,False,True,True,True
tm001185,team043,u001219,2023-06-30 00:00:00,active,False,True,True,True
tm001186,team043,u001236,2023-04-21 00:00:00,active,False,True,True,True
tm001187,team043,u001172,2023-03-22 00:00:00,active,False,True,True,True
tm001188,team043,u003248,2023-06-12 00:00:00,active,False,True,True,False
tm001189,team043,u001565,2023-05-27 00:00:00,active,False,True,False,False
tm001190,team043,u002973,2023-06-21 00:00:00,active,False,True,True,True
tm001191,team043,u000425,2023-04-08 00:00:00,active,False,True,True,True
tm001192,team043,u004560,2023-03-28 00:00:00,active,False,True,True,True
tm001193,team043,u003449,2023-04-09 00:00:00,active,False,True,True,True
tm001194,team043,u000325,2023-04-13 00:00:00,active,True,True,True,True
tm001195,team043,u004345,2023-05-14 00:00:00,active,False,True,True,True
tm001196,team043,u001531,2023-03-23 00:00:00,active,False,True,True,True
tm001197,team043,u000569,2023-03-25 00:00:00,active,False,True,True,False
tm001198,team043,u001688,2023-03-30 00:00:00,active,False,True,True,False
tm001199,team043,u000854,2023-05-05 00:00:00,active,False,True,True,False
tm001200,team043,u000097,2023-04-06 00:00:00,active,False,True,True,True
tm001201,team043,u002709,2023-06-13 00:00:00,active,False,True,False,True
tm001202,team043,u001632,2023-03-31 00:00:00,active,False,True,True,True
tm001203,team043,u000182,2023-06-02 00:00:00,active,False,True,True,False
tm001204,team043,u002302,2023-04-16 00:00:00,active,False,True,False,True
tm001205,team043,u003298,2023-04-21 00:00:00,active,False,True,True,True
tm001206,team043,u004314,2023-04-03 00:00:00,active,False,True,True,False
tm001207,team043,u002111,2023-06-28 00:00:00,active,False,True,True,False
tm001208,team043,u002849,2023-03-22 00:00:00,active,False,True,True,True
tm001209,team043,u002593,2023-06-30 00:00:00,active,False,True,True,True
tm001210,team043,u004511,2023-05-29 00:00:00,active,False,True,True,False
tm001211,team043,u002106,2023-06-15 00:00:00,active,False,True,True,True
tm001212,team043,u001332,2023-05-09 00:00:00,active,False,True,True,False
tm001213,team043,u000102,2023-06-24 00:00:00,active,False,True,True,False
tm001214,team043,u003487,2023-06-08 00:00:00,active,False,True,True,False
tm001215,team043,u002351,2023-04-24 00:00:00,active,False,True,False,True
tm001216,team043,u002950,2023-05-11 00:00:00,active,False,True,True,False
tm001217,team043,u000110,2023-04-01 00:00:00,active,False,True,True,True
tm001218,team043,u004936,2023-06-05 00:00:00,active,False,True,True,True
tm001219,team043,u001586,2023-06-25 00:00:00,active,True,True,True,False
tm001220,team043,u001885,2023-04-06 00:00:00,active,True,True,True,True
tm001221,team043,u002861,2023-04-03 00:00:00,active,False,True,False,False
tm001222,team043,u001951,2023-06-25 00:00:00,active,False,True,True,False
tm001223,team043,u001613,2023-05-16 00:00:00,active,False,True,True,True
tm001224,team043,u002872,2023-04-30 00:00:00,active,False,True,True,True
tm001225,team044,u004393,2023-06-21 00:00:00,active,True,True,True,True
tm001226,team044,u003092,2023-06-30 00:00:00,active,False,True,True,False
tm001227,team044,u004674,2023-06-22 00:00:00,active,True,True,True,False
tm001228,team044,u001839,2023-06-28 00:00:00,active,False,True,True,False
tm001229,team044,u000170,2023-06-25 00:00:00,active,False,True,True,False
tm001230,team044,u000189,2023-06-30 00:00:00,active,False,True,True,True
tm001231,team044,u004577,2023-06-23 00:00:00,active,False,True,True,True
tm001232,team044,u001874,2023-06-30 00:00:00,active,False,True,True,True
tm001233,team044,u000729,2023-06-22 00:00:00,active,True,True,True,True
tm001234,team044,u003789,2023-06-24 00:00:00,active,False,True,True,True
tm001235,team044,u001625,2023-06-22 00:00:00,active,False,True,False,True
tm001236,team044,u002145,2023-06-26 00:00:00,active,False,True,False,True
tm001237,team044,u001383,2023-06-21 00:00:00,active,True,True,True,False
tm001238,team044,u000408,2023-06-26 00:00:00,active,False,True,True,True
tm001239,team044,u003286,2023-06-23 00:00:00,active,False,True,True,True
tm001240,team044,u003514,2023-06-26 00:00:00,active,False,True,True,True
tm001241,team045,u002832,2023-03-28 00:00:00,active,True,True,True,True
tm001242,team045,u001196,2023-04-11 00:00:00,active,False,True,True,True
tm001243,team045,u004676,2023-06-26 00:00:00,active,False,True,True,True
tm001244,team045,u002651,2023-04-15 00:00:00,active,False,True,True,True
tm001245,team045,u003389,2023-04-18 00:00:00,active,False,True,True,True
tm001246,team045,u004029,2023-04-24 00:00:00,active,False,False,True,True
tm001247,team045,u002669,2023-05-20 00:00:00,active,False,True,True,True
tm001248,team045,u002481,2023-05-09 00:00:00,active,True,True,True,True
tm001249,team045,u002487,2023-06-11 00:00:00,active,False,True,True,True
tm001250,team045,u004846,2023-05-25 00:00:00,active,False,True,True,False
tm001251,team045,u002946,2023-06-12 00:00:00,active,False,True,True,True
tm001252,team045,u004081,2023-05-24 00:00:00,active,False,True,True,False
tm001253,team045,u001556,2023-06-08 00:00:00,active,False,True,True,True
tm001254,team045,u002970,2023-04-04 00:00:00,active,False,True,True,True
tm001255,team045,u004600,2023-04-29 00:00:00,active,False,False,True,True
tm001256,team045,u001418,2023-04-23 00:00:00,active,False,True,True,False
tm001257,team045,u004120,2023-06-19 00:00:00,active,False,True,True,True
tm001258,team045,u000497,2023-05-06 00:00:00,active,False,True,True,True
tm001259,team045,u001775,2023-05-14 00:00:00,active,False,True,True,True
tm001260,team045,u001394,2023-06-08 00:00:00,active,False,True,True,True
tm001261,team045,u000510,2023-04-20 00:00:00,active,False,True,True,True
tm001262,team045,u002159,2023-05-26 00:00:00,active,False,True,True,False
tm001263,team045,u001723,2023-06-03 00:00:00,active,False,True,True,True
tm001264,team045,u000337,2023-05-28 00:00:00,active,False,False,True,True
