user_id,created_at,country,device_model,app_platform,app_version,age_group,gender,acquisition_source,notification_enabled,last_sync_date,calibration_complete,is_active
u001586,2023-01-23 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,45-54,Male,Referral,True,2023-06-04 00:00:00,False,False
u001587,2023-01-21 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Instagram Ad,False,2023-06-29 00:00:00,True,True
u001588,2023-02-04 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,45-54,Male,Direct Website,True,2023-05-30 00:00:00,True,False
u001589,2023-04-14 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Female,Organic Search,True,2023-06-14 00:00:00,True,False
u001590,2023-01-20 00:00:00,Australia,PeakPulse 3.0,Android,4.2.1,25-34,Male,YouTube Ad,True,2023-06-11 00:00:00,True,False
u001591,2023-02-10 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Organic Search,True,2023-06-23 00:00:00,True,True
u001592,2023-02-08 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Direct Website,True,2023-06-26 00:00:00,True,True
u001593,2023-02-07 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,YouTube Ad,True,2023-06-25 00:00:00,True,True
u001594,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Organic Search,True,2023-06-26 00:00:00,True,True
u001595,2023-03-13 00:00:00,Brazil,PeakPulse 3.0,Android,4.1.9,18-24,Male,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u001596,2023-02-14 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,55-64,Female,Instagram Ad,True,2023-05-13 00:00:00,True,False
u001597,2023-03-09 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,False,2023-05-31 00:00:00,True,False
u001598,2023-03-15 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Referral,True,2023-06-23 00:00:00,True,True
u001599,2023-02-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,65+,Male,Facebook Ad,True,2023-04-06 00:00:00,False,False
u001600,2023-02-19 00:00:00,UK,PeakPulse 3.0,Android,4.1.9,25-34,Male,Instagram Ad,True,2023-06-26 00:00:00,True,True
u001601,2023-03-06 00:00:00,Canada,PeakPulse 3.0,Android,4.1.5,45-54,Male,Referral,False,2023-06-23 00:00:00,True,True
u001602,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Referral,True,2023-04-25 00:00:00,True,False
u001603,2023-01-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Non-binary,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u001604,2023-03-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u001605,2023-04-03 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Podcast Sponsor,True,2023-04-03 00:00:00,True,False
u001606,2023-03-04 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,35-44,Female,Facebook Ad,True,2023-06-29 00:00:00,True,True
u001607,2023-03-03 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Referral,False,2023-06-24 00:00:00,True,True
u001608,2023-01-29 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,25-34,Female,Organic Search,False,2023-05-01 00:00:00,True,False
u001609,2023-02-28 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Facebook Ad,True,2023-04-14 00:00:00,True,False
u001610,2023-01-11 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u001611,2023-02-04 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,Referral,True,2023-06-29 00:00:00,True,True
u001612,2023-04-27 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Non-binary,Direct Website,True,2023-06-26 00:00:00,True,True
u001613,2023-02-17 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,25-34,Female,Direct Website,False,2023-06-25 00:00:00,True,True
u001614,2023-04-15 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,18-24,Male,Organic Search,False,2023-04-29 00:00:00,True,False
u001615,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u001616,2023-03-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Organic Search,False,2023-06-30 00:00:00,True,True
u001617,2023-02-19 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Male,Referral,True,2023-06-30 00:00:00,True,True
u001618,2023-01-15 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,35-44,Female,Referral,True,2023-06-28 00:00:00,True,True
u001619,2023-03-26 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-04-03 00:00:00,True,False
u001620,2023-02-26 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,25-34,Male,Podcast Sponsor,True,2023-06-28 00:00:00,True,True
u001621,2023-01-31 00:00:00,India,PeakPulse 3.0,Android,4.2.1,35-44,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u001622,2023-04-02 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Instagram Ad,True,2023-06-29 00:00:00,True,True
u001623,2023-02-03 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Male,Facebook Ad,True,2023-06-30 00:00:00,True,True
u001624,2023-02-05 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Organic Search,True,2023-06-26 00:00:00,True,True
u001625,2023-01-23 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,True,2023-06-29 00:00:00,True,True
u001626,2023-01-20 00:00:00,France,PeakPulse 3.0,Android,4.1.5,18-24,Male,Instagram Ad,False,2023-06-26 00:00:00,True,True
u001627,2023-01-20 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Facebook Ad,True,2023-06-30 00:00:00,True,True
u001628,2023-01-14 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Podcast Sponsor,False,2023-06-24 00:00:00,True,True
u001629,2023-01-24 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Non-binary,Direct Website,True,2023-06-30 00:00:00,True,True
u001630,2023-02-22 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,25-34,Female,Facebook Ad,True,2023-05-02 00:00:00,True,False
u001631,2023-02-21 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,25-34,Female,Podcast Sponsor,False,2023-04-21 00:00:00,True,False
u001632,2023-02-19 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Facebook Ad,False,2023-04-10 00:00:00,True,False
u001633,2023-04-13 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Organic Search,True,2023-06-23 00:00:00,True,False
u001634,2023-02-01 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,25-34,Non-binary,Facebook Ad,True,2023-05-07 00:00:00,True,False
u001635,2023-03-11 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,18-24,Female,Instagram Ad,True,2023-06-27 00:00:00,True,True
u001636,2023-03-25 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,25-34,Female,YouTube Ad,True,2023-06-30 00:00:00,True,True
u001637,2023-01-15 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Instagram Ad,True,2023-06-27 00:00:00,True,True
u001638,2023-01-25 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Organic Search,False,2023-04-17 00:00:00,True,False
u001639,2023-02-20 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,25-34,Male,Organic Search,True,2023-05-05 00:00:00,True,False
u001640,2023-02-03 00:00:00,UK,PeakPulse 3.0,Android,4.1.9,25-34,Male,Instagram Ad,False,2023-06-28 00:00:00,True,True
u001641,2023-03-08 00:00:00,India,PeakPulse 3.0,Android,4.1.9,45-54,Female,Podcast Sponsor,False,2023-05-03 00:00:00,True,False
u001642,2023-01-25 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Referral,True,2023-06-28 00:00:00,True,True
u001643,2023-01-04 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Female,Podcast Sponsor,True,2023-04-12 00:00:00,True,False
u001644,2023-01-20 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Female,YouTube Ad,True,2023-05-20 00:00:00,True,False
u001645,2023-03-05 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,55-64,Female,Instagram Ad,True,2023-06-27 00:00:00,True,True
u001646,2023-03-21 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Organic Search,False,2023-06-29 00:00:00,True,True
u001647,2023-02-13 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,45-54,Male,Organic Search,False,2023-06-14 00:00:00,True,False
u001648,2023-03-14 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Direct Website,True,2023-06-30 00:00:00,True,True
u001649,2023-02-07 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Facebook Ad,True,2023-06-12 00:00:00,True,False
u001650,2023-01-14 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,25-34,Male,YouTube Ad,False,2023-05-24 00:00:00,True,False
u001651,2023-02-06 00:00:00,France,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u001652,2023-02-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Instagram Ad,True,2023-04-13 00:00:00,False,False
u001653,2023-02-21 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,25-34,Female,Organic Search,True,2023-06-28 00:00:00,False,True
u001654,2023-02-07 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Direct Website,True,2023-06-23 00:00:00,True,True
u001655,2023-01-30 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,35-44,Male,Podcast Sponsor,True,2023-05-16 00:00:00,True,False
u001656,2023-04-05 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Facebook Ad,True,2023-06-30 00:00:00,True,True
u001657,2023-02-02 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,25-34,Male,Organic Search,True,2023-06-25 00:00:00,True,True
u001658,2023-03-03 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,35-44,Female,Organic Search,True,2023-05-19 00:00:00,True,False
u001659,2023-02-06 00:00:00,Japan,PeakPulse 3.0,Android,4.2.1,25-34,Female,Referral,True,2023-06-28 00:00:00,True,True
u001660,2023-04-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Podcast Sponsor,False,2023-06-06 00:00:00,True,False
u001661,2023-04-27 00:00:00,Japan,PeakPulse 3.0,Android,4.1.5,35-44,Female,Facebook Ad,True,2023-05-20 00:00:00,True,False
u001662,2023-02-24 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Facebook Ad,True,2023-06-28 00:00:00,False,True
u001663,2023-03-17 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,65+,Male,Direct Website,True,2023-06-29 00:00:00,True,True
u001664,2023-01-15 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Podcast Sponsor,True,2023-06-28 00:00:00,True,True
u001665,2023-02-16 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Organic Search,False,2023-04-10 00:00:00,True,False
u001666,2023-02-22 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u001667,2023-02-21 00:00:00,UK,PeakPulse 3.0,Android,4.1.5,25-34,Male,Instagram Ad,True,2023-06-26 00:00:00,True,True
u001668,2023-01-15 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,Organic Search,True,2023-06-23 00:00:00,True,True
u001669,2023-01-30 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u001670,2023-03-31 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,YouTube Ad,True,2023-05-06 00:00:00,True,False
u001671,2023-02-09 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,55-64,Male,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u001672,2023-03-01 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,55-64,Female,Referral,True,2023-06-28 00:00:00,True,True
u001673,2023-01-10 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,25-34,Male,YouTube Ad,True,2023-06-24 00:00:00,True,True
u001674,2023-02-04 00:00:00,India,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,False,2023-04-17 00:00:00,True,False
u001675,2023-02-24 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,55-64,Male,YouTube Ad,True,2023-06-08 00:00:00,True,False
u001676,2023-03-03 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Instagram Ad,True,2023-06-23 00:00:00,True,True
u001677,2023-02-09 00:00:00,UK,PeakPulse 3.0,Android,4.1.9,18-24,Female,Facebook Ad,True,2023-06-26 00:00:00,True,True
u001678,2023-01-18 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,True,2023-06-26 00:00:00,True,True
u001679,2023-01-24 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,55-64,Female,Facebook Ad,True,2023-04-17 00:00:00,True,False
u001680,2023-02-23 00:00:00,Germany,PeakPulse 3.0,Android,4.2.0,18-24,Male,YouTube Ad,True,2023-06-28 00:00:00,True,True
u001681,2023-05-04 00:00:00,India,PeakPulse 3.0,Android,4.1.5,25-34,Male,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u001682,2023-03-04 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Direct Website,True,2023-06-26 00:00:00,True,True
u001683,2023-02-10 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Female,YouTube Ad,True,2023-06-26 00:00:00,True,True
u001684,2023-03-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,True,2023-06-30 00:00:00,True,True
u001685,2023-02-10 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,45-54,Female,YouTube Ad,True,2023-06-29 00:00:00,True,True
u001686,2023-02-11 00:00:00,Japan,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Podcast Sponsor,True,2023-06-29 00:00:00,True,True
u001687,2023-01-24 00:00:00,Australia,PeakPulse 3.0,Android,4.2.1,18-24,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u001688,2023-01-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Organic Search,True,2023-04-21 00:00:00,True,False
u001689,2023-02-12 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Organic Search,False,2023-06-30 00:00:00,True,True
u001690,2023-04-27 00:00:00,Germany,PeakPulse 3.0,Android,4.1.5,25-34,Female,Instagram Ad,True,2023-06-08 00:00:00,True,False
u001691,2023-02-21 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Referral,True,2023-06-24 00:00:00,True,True
u001692,2023-03-04 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,45-54,Male,Facebook Ad,True,2023-06-14 00:00:00,True,False
u001693,2023-01-15 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Facebook Ad,True,2023-06-27 00:00:00,True,True
u001694,2023-03-02 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-06-28 00:00:00,True,True
u001695,2023-02-24 00:00:00,France,PeakPulse 3.0,Android,4.1.9,35-44,Female,Facebook Ad,True,2023-06-29 00:00:00,False,True
u001696,2023-04-16 00:00:00,UK,PeakPulse 3.0,Android,4.2.1,35-44,Female,YouTube Ad,True,2023-06-18 00:00:00,True,False
u001697,2023-03-23 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Organic Search,True,2023-06-30 00:00:00,True,True
u001698,2023-02-23 00:00:00,Australia,PeakPulse 3.0,Android,4.1.5,25-34,Male,Organic Search,True,2023-06-16 00:00:00,True,False
u001699,2023-03-14 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.0,45-54,Male,YouTube Ad,True,2023-06-28 00:00:00,True,True
u001700,2023-03-06 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Podcast Sponsor,True,2023-06-24 00:00:00,True,True
u001701,2023-02-20 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,25-34,Non-binary,Facebook Ad,True,2023-05-17 00:00:00,False,False
u001702,2023-02-02 00:00:00,Brazil,PeakPulse 3.0,iOS,4.2.0,18-24,Female,YouTube Ad,True,2023-06-23 00:00:00,True,True
u001703,2023-03-23 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Referral,False,2023-06-29 00:00:00,True,True
u001704,2023-02-12 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,25-34,Female,Facebook Ad,True,2023-06-29 00:00:00,True,True
u001705,2023-02-14 00:00:00,Canada,PeakPulse 3.0,Android,4.1.9,35-44,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u001706,2023-02-21 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,False,2023-06-23 00:00:00,True,True
u001707,2023-01-21 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,25-34,Male,Facebook Ad,True,2023-06-05 00:00:00,True,False
u001708,2023-01-10 00:00:00,Canada,PeakPulse 3.0,Android,4.2.0,25-34,Male,Podcast Sponsor,True,2023-05-30 00:00:00,True,False
u001709,2023-01-13 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Non-binary,Facebook Ad,True,2023-04-29 00:00:00,True,False
u001710,2023-03-14 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,55-64,Male,YouTube Ad,True,2023-06-24 00:00:00,False,True
u001711,2023-02-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Organic Search,True,2023-04-18 00:00:00,True,False
u001712,2023-02-28 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Facebook Ad,True,2023-06-30 00:00:00,True,True
u001713,2023-04-29 00:00:00,Canada,PeakPulse 3.0,Android,4.2.1,55-64,Non-binary,Facebook Ad,True,2023-06-24 00:00:00,True,True
u001714,2023-02-20 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Referral,True,2023-06-24 00:00:00,True,True
u001715,2023-03-23 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Direct Website,True,2023-06-11 00:00:00,True,False
u001716,2023-01-22 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Male,Organic Search,True,2023-06-08 00:00:00,True,False
u001717,2023-02-14 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Referral,True,2023-06-26 00:00:00,False,True
u001718,2023-01-10 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u001719,2023-03-09 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,45-54,Male,Instagram Ad,False,2023-06-27 00:00:00,True,True
u001720,2023-03-08 00:00:00,France,PeakPulse 3.0,Android,4.1.9,45-54,Female,YouTube Ad,False,2023-06-25 00:00:00,True,True
u001721,2023-02-07 00:00:00,India,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Organic Search,True,2023-06-24 00:00:00,True,True
u001722,2023-02-22 00:00:00,India,PeakPulse 3.0,Android,4.1.5,35-44,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u001723,2023-03-21 00:00:00,Germany,PeakPulse 3.0,iOS,4.1.9,25-34,Female,Podcast Sponsor,True,2023-06-30 00:00:00,True,True
u001724,2023-03-17 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,25-34,Male,YouTube Ad,True,2023-06-03 00:00:00,True,False
u001725,2023-02-12 00:00:00,UK,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,False,2023-05-21 00:00:00,True,False
u001726,2023-01-13 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Direct Website,True,2023-06-28 00:00:00,True,True
u001727,2023-03-01 00:00:00,UK,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Podcast Sponsor,False,2023-06-10 00:00:00,True,False
u001728,2023-02-15 00:00:00,Japan,PeakPulse 3.0,Android,4.1.5,25-34,Female,Referral,False,2023-05-14 00:00:00,True,False
u001729,2023-03-28 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,45-54,Male,Podcast Sponsor,True,2023-06-26 00:00:00,True,True
u001730,2023-03-11 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.1,18-24,Male,Direct Website,True,2023-05-17 00:00:00,True,False
u001731,2023-01-27 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,Organic Search,True,2023-06-23 00:00:00,True,True
u001732,2023-02-04 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,25-34,Female,Podcast Sponsor,True,2023-04-09 00:00:00,True,False
u001733,2023-03-01 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Facebook Ad,True,2023-04-07 00:00:00,True,False
u001734,2023-01-19 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Instagram Ad,True,2023-06-25 00:00:00,True,True
u001735,2023-03-10 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,35-44,Male,Podcast Sponsor,True,2023-06-29 00:00:00,True,True
u001736,2023-02-27 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,25-34,Male,YouTube Ad,True,2023-06-05 00:00:00,False,False
u001737,2023-04-16 00:00:00,USA,PeakPulse 3.0,Android,4.1.5,18-24,Female,Podcast Sponsor,True,2023-06-27 00:00:00,True,True
u001738,2023-01-20 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Organic Search,True,2023-06-25 00:00:00,True,True
u001739,2023-01-18 00:00:00,Australia,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Podcast Sponsor,False,2023-06-28 00:00:00,True,True
u001740,2023-02-09 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Referral,True,2023-06-26 00:00:00,True,True
u001741,2023-02-04 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.9,45-54,Male,Facebook Ad,True,2023-06-30 00:00:00,True,True
u001742,2023-02-02 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Podcast Sponsor,True,2023-05-22 00:00:00,True,False
u001743,2023-01-26 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,55-64,Male,Organic Search,True,2023-06-29 00:00:00,True,True
u001744,2023-02-19 00:00:00,France,PeakPulse 3.0,iOS,4.2.1,18-24,Female,Instagram Ad,True,2023-04-01 00:00:00,True,False
u001745,2023-01-29 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,18-24,Female,Facebook Ad,False,2023-06-28 00:00:00,True,True
u001746,2023-01-29 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,18-24,Female,Referral,True,2023-06-23 00:00:00,True,True
u001747,2023-03-04 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,25-34,Male,Organic Search,True,2023-06-28 00:00:00,True,True
u001748,2023-02-06 00:00:00,UK,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Instagram Ad,True,2023-06-23 00:00:00,True,False
u001749,2023-04-16 00:00:00,France,PeakPulse 3.0,Android,4.1.5,18-24,Female,Organic Search,True,2023-06-25 00:00:00,True,True
u001750,2023-03-19 00:00:00,Canada,PeakPulse 3.0,iOS,4.2.1,25-34,Female,YouTube Ad,True,2023-06-28 00:00:00,True,True
u001751,2023-03-31 00:00:00,USA,PeakPulse 3.0,iOS,4.1.9,55-64,Male,Facebook Ad,True,2023-05-04 00:00:00,True,False
u001752,2023-01-20 00:00:00,India,PeakPulse 3.0,Android,4.1.9,25-34,Female,Instagram Ad,True,2023-06-28 00:00:00,True,True
u001753,2023-03-03 00:00:00,India,PeakPulse 3.0,Android,4.1.9,45-54,Female,Referral,False,2023-06-24 00:00:00,True,True
u001754,2023-03-08 00:00:00,USA,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Instagram Ad,False,2023-04-23 00:00:00,True,False
u001755,2023-03-03 00:00:00,Australia,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Direct Website,True,2023-06-27 00:00:00,True,True
u001756,2023-02-15 00:00:00,India,PeakPulse 3.0,iOS,4.2.1,55-64,Male,YouTube Ad,True,2023-06-24 00:00:00,False,True
u001757,2023-01-31 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Female,Referral,True,2023-06-30 00:00:00,True,True
u001758,2023-04-03 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,65+,Female,Referral,True,2023-04-19 00:00:00,True,False
u001759,2023-03-26 00:00:00,USA,PeakPulse 3.0,Android,4.2.0,25-34,Female,Podcast Sponsor,True,2023-06-25 00:00:00,True,True
u001760,2023-01-16 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,45-54,Female,Direct Website,False,2023-06-23 00:00:00,True,True
u001761,2023-02-12 00:00:00,USA,PeakPulse 3.0,Android,4.2.1,18-24,Female,Direct Website,True,2023-06-24 00:00:00,True,True
u001762,2023-02-27 00:00:00,Brazil,PeakPulse 3.0,iOS,4.1.5,25-34,Female,Referral,True,2023-06-26 00:00:00,True,True
u001763,2023-04-21 00:00:00,UK,PeakPulse 3.0,Android,4.2.0,45-54,Male,Direct Website,False,2023-06-25 00:00:00,True,True
u001764,2023-02-14 00:00:00,Canada,PeakPulse 3.0,iOS,4.1.5,18-24,Male,Organic Search,True,2023-06-28 00:00:00,False,True
u001765,2023-02-09 00:00:00,Japan,PeakPulse 3.0,iOS,4.2.0,45-54,Non-binary,Instagram Ad,False,2023-05-03 00:00:00,True,False
u001766,2023-01-26 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,25-34,Female,Referral,True,2023-06-25 00:00:00,True,True
u001767,2023-02-12 00:00:00,USA,PeakPulse 3.0,iOS,4.2.0,35-44,Male,Instagram Ad,True,2023-06-06 00:00:00,True,False
u001768,2023-02-01 00:00:00,USA,PeakPulse 3.0,Android,4.1.9,35-44,Female,YouTube Ad,True,2023-06-24 00:00:00,True,True
u001769,2023-02-02 00:00:00,Germany,PeakPulse 3.0,iOS,4.2.1,35-44,Male,Referral,True,2023-06-29 00:00:00,True,True
u001770,2023-03-11 00:00:00,USA,PeakPulse 3.0,iOS,4.2.1,35-44,Male,YouTube Ad,False,2023-06-18 00:00:00,True,False
u001771,2023-03-23 00:00:00,UK,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Podcast Sponsor,True,2023-06-09 00:00:00,True,False
u001772,2023-02-24 00:00:00,France,PeakPulse 3.0,iOS,4.1.5,35-44,Female,Podcast Sponsor,True,2023-06-28 00:00:00,True,True
